t_utc,P at 29m [bar],P at 31m [bar],P at 34.9m [bar],P at 42.2m [bar],T at 29m [C],T at 31m [C],T at 34.9m [C],T at 42.2m [C]
2023-05-09 01:25:00+00:00,1.32370124,2.45226047,2.83041471,3.559087703333333,16.899763793333335,17.044405153333333,17.06857030666667,17.26820752
2023-05-09 01:30:00+00:00,1.3235850599999999,2.4525097799999998,2.8304618766666665,3.55901926,16.89999002,17.044351243333335,17.068568680000002,17.267792093333334
2023-05-09 01:35:00+00:00,1.3234779099999998,2.4527999633333333,2.83059096,3.5589420566666665,16.900284199999998,17.045090143333333,17.068176846666667,17.267497303333332
2023-05-09 01:40:00+00:00,1.3233729130434784,2.4530566454849496,2.8306159598662206,3.558863571906355,16.9006237090301,17.04470348494983,17.06772145150502,17.26690324414716
2023-05-09 01:45:00+00:00,1.32322218,2.45324366,2.8306719466666665,3.5588037500000005,16.900496593333333,17.04551676,17.068007993333335,17.266468703333334
2023-05-09 01:50:00+00:00,1.3231171833333333,2.4534544533333333,2.8306848,3.558658253333333,16.901119743333336,17.045918556666667,17.06733256,17.265916156666666
2023-05-09 01:55:00+00:00,1.3230324433333334,2.4536165866666666,2.83068079,3.5586287333333333,16.900950476666665,16.193059899999998,17.066520006666668,17.265840476666664
2023-05-09 02:00:00+00:00,1.3229336666666667,2.4538317833333334,2.8307480033333334,3.558566116666667,16.90180657,-1.0384593717069699e+32,17.066408113333335,17.264873113333334
2023-05-09 02:05:00+00:00,1.3227542066666667,2.4540097233333333,2.8308814933333335,3.5585373566666667,16.90108414,17.045278529999997,17.065267003333332,17.264209486666665
2023-05-09 02:10:00+00:00,1.3226478166666666,2.4541932866666665,2.830918436666667,3.5584702500000005,16.901088613333336,17.045606883333335,17.064791966666665,17.263847563333332
2023-05-09 02:15:00+00:00,1.32252828,2.4543661599999997,2.8309937433333334,3.558444906666667,16.900924436666667,17.045594066666666,17.06533495,17.263822133333335
2023-05-09 02:20:00+00:00,1.3223616666666667,2.4544649366666667,2.8310785433333336,3.558414963333333,16.900655280000002,17.046386266666666,17.065380116666667,17.263158303333334
2023-05-09 02:25:00+00:00,1.3222418833333334,2.4545649600000004,2.8311329433333334,3.5583677233333333,16.900742353333335,17.046774433333333,17.064656066666668,17.26287145
2023-05-09 02:30:00+00:00,1.3220759463087248,2.4547059429530202,2.8311406946308724,3.5583020033557045,16.899982006711408,17.047289463087246,17.06523375838926,17.26258733557047
2023-05-09 02:35:00+00:00,1.3219914633333334,2.45486478,2.8311609866666667,3.558277953333333,16.898777906666666,17.047514146666664,17.06506763,17.262196633333332
2023-05-09 02:40:00+00:00,1.32184272,2.4550375633333332,2.8312688833333333,3.5582526466666664,16.897770856666668,17.047548936666665,17.065041793333332,17.26178812
2023-05-09 02:45:00+00:00,1.3216581833333334,2.4552372533333333,2.831348053333333,3.5582303566666664,16.89684065,17.047999966666666,17.065054,17.261351736666665
2023-05-09 02:50:00+00:00,1.3215458566666667,2.455446003333333,2.8314397233333333,3.558208913333334,16.895476693333332,17.047723083333334,17.064954923333335,17.260904773333333
2023-05-09 02:55:00+00:00,1.3213962466666667,2.4556170666666666,2.8314935833333332,3.5582059666666668,16.89330808,17.048024786666666,17.065107706666666,17.260395759999998
2023-05-09 03:00:00+00:00,1.3212598966666667,2.4558101333333333,2.83155098,3.55818009,16.89150485,17.048008513333333,17.06505440666667,17.260321299999998
2023-05-09 03:05:00+00:00,1.3210796833333334,2.4559120033333333,2.8316016,3.55813503,16.88904789,17.048142786666666,17.065054,17.25944019
2023-05-09 03:10:00+00:00,1.3209470066666666,2.456039333333333,2.8316132666666665,3.558117073333334,16.886527240000003,17.048777933333334,17.065326003333332,17.25929126333333
2023-05-09 03:15:00+00:00,1.32081059,2.4561802133333335,2.831642213333333,3.55810676,16.603739846666667,17.04917586666667,17.065249103333333,17.259129926666667
2023-05-09 03:20:00+00:00,1.3206813344481605,2.4562812675585284,2.8317891571906357,3.55808308361204,16.148282755852843,17.049002096989966,17.065446695652174,17.258280484949832
2023-05-09 03:25:00+00:00,1.32055396,2.456427903333333,2.8318717266666664,3.5580720633333334,16.204136069999997,17.048177576666667,17.065046063333334,17.256474100000002
2023-05-09 03:30:00+00:00,1.3203916966666667,2.4565767833333334,2.8319423433333335,3.558067813333333,16.766041616666666,17.048118576666667,17.064942106666667,17.256498843333336
2023-05-09 03:35:00+00:00,1.3203123433333332,2.456666993333333,2.8319977466666666,3.5580479066666664,16.878180093333334,17.047787776666667,17.06538276,17.255754143333334
2023-05-09 03:40:00+00:00,1.3201949166666667,2.4567730033333333,2.8320620499999998,3.5580509599999997,16.877440746666664,17.04828133,17.066211586666668,17.255915713333334
2023-05-09 03:45:00+00:00,1.32008287,2.4568583533333332,2.8321090900000003,3.5580605833333334,16.87731136,17.048493113333333,17.066185953333335,17.255742983333334
2023-05-09 03:50:00+00:00,1.3200182,2.4569757366666667,2.8322081433333337,3.5580134266666663,16.87771317,17.04810271,17.066938286666666,17.255369390000002
2023-05-09 03:55:00+00:00,1.3199383666666666,2.457080266666667,2.832251053333333,3.5580505133333333,16.87768163333333,17.04825712,17.06712179333333,17.255097393333337
2023-05-09 04:00:00+00:00,1.31985457,2.4572082033333333,2.8322621199999998,3.5580153133333337,16.877840726666665,17.047348343333333,17.06743876,17.25506017
2023-05-09 04:05:00+00:00,1.3198357966666667,2.4572702666666664,2.832311773333333,3.5580157433333337,16.87783544,17.046592356666668,17.06754414,17.25409442
2023-05-09 04:10:00+00:00,1.3197378862876255,2.457391926421405,2.8323424448160535,3.557999204013378,16.877180474916386,17.04701639130435,17.06795619397993,17.253739799331104
